109,109/2014,GRAIN d.o.o.,Letališka cesta 32,Ljubljana,1000,SI94632006,3369307000,,46.900,,,,IM,"pridobitelj embal. Blaga,embaler",QD,1.1.2015,3.9.2014,,Klemen Tratar,+ 386 59 251 016,klemen.tratar@grain.si,,Klemen Tratar,,,,"1,000","55,000","55,00","6,500","44,000","286,00","7,500",,"54,000","0,00",,"43,000","0,00","0,000",,"43,000","0,00","7,500","0,000","7,500","341,00","1,250","70,000","87,50","1,250","45,000","56,25",,"46,000","0,00","2,500",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","2,500","0,000","2,500","143,75","4,000","46,000","184,00",,"45,000","0,00",,"45,000","0,00","4,000","0,000","4,000","184,00","2,000","49,000","98,00",,"48,000","0,00",,"48,000","0,00","2,000","0,000","2,000","98,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","16,000","0,000","16,000","0,000","0,000","16,000","766,75"
110,110/2014,"AMSTAR, d.o.o.",Suhadol?anova ulica 83,Ljubljana - ?rnu?e,1231,SI54035694,1941577000,andrej@amstar.si,46.340,,,,IM,pridobitelj embaliranega blaga,QD,1.1.2015,16.9.2014,,Andrej Mrzel,+386 41 403 930,andrej@amstar.si,sklenjen aneks - tarife veljajo za leto 2015 in 2016,Andrej Mrzel,,,,,"55,000","0,00","8,000","44,000","352,00","8,000",,"54,000","0,00",,"43,000","0,00","0,000",,"43,000","0,00","8,000","0,000","8,000","352,00",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","0,000","0,000","0,000","0,00","8,000","46,000","368,00",,"45,000","0,00",,"45,000","0,00","8,000","0,000","8,000","368,00","1,000","49,000","49,00",,"48,000","0,00",,"48,000","0,00","1,000","0,000","1,000","49,00","100,000","30,000","3.000,00",,"29,000","0,00",,"29,000","0,00","100,000","0,000","100,000","3.000,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","117,000","0,000","117,000","0,000","0,000","117,000","3.769,00"
111,111/2014,MURALES d.d. Ljutomer,Kolodvorska ulica 3,Ljutomer,9240,SI30086671,5269741000,stanko.skalic@murales.si,31.020,,,,MR,embaler in pridobitelj emb.blaga,QD,1.1.2015,17.9.2014,,Mirjana Šonaja,+386 2 585 18 03,mirjana.sonaja@murales.si,,Stanislav Škali?,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","10,400","43,000","447,20","10,400",,"43,000","0,00","10,400","10,400","10,400","447,20",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","0,000","0,000","0,000","0,00",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","10,400","10,400","0,000","10,400","10,400","447,20"
112,112/2014,KZ LENART z.o.o.,Industrijska ulica 24,Lenart v Slov. goricah,2230,SI66566339,5151112000,,46.110,,,,MR,pridobitelj embaliranega blaga,QD,1.1.2015,19.9.2014,,Janko Hajdinjak,+386 41 683 102,janko.hajdinjak@kzlenart.si,,Janko Hajdinjak,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00",,"43,000","0,00","0,000","3,000","43,000","129,00","0,000","3,000","3,000","129,00","6,000","70,000","420,00",,"45,000","0,00",,"46,000","0,00","6,000",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","6,000","0,000","6,000","420,00",,"46,000","0,00","21,000","45,000","945,00",,"45,000","0,00","21,000","21,000","21,000","945,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","6,000","21,000","27,000","3,000","24,000","30,000","1.494,00"
113,113/2014,PROPAK d.o.o.,Ob železnici 22,Ljubljana,1000,SI21502765,5296579000,propak@amis.net,46.310,,,,IM,pridobitelj embaliranega blaga,QP,1.1.2015,26.9.2014,,Sanja ?eman,+386 1 521 17 31,propak@amis.net,,Drago Vaupoti?,,,,"5,979","55,000","328,85",,"44,000","0,00","5,979",,"54,000","0,00","9,979","43,000","429,10","9,979",,"43,000","0,00","15,958","9,979","15,958","757,94","8,215","70,000","575,05",,"45,000","0,00",,"46,000","0,00","8,215",,"69,000","0,00","5,134","44,000","225,92",,"45,000","0,00","5,134",,"44,000","0,00","13,349","5,134","13,349","800,97",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00","7,040","49,000","344,96",,"48,000","0,00",,"48,000","0,00","7,040","0,000","7,040","344,96","0,373","30,000","11,20",,"29,000","0,00",,"29,000","0,00","0,373","0,000","0,373","11,20",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","21,607","15,113","36,721","0,000","15,113","36,721","1.915,07"
114,114/2014,SILVAPRODUKT d.o.o.,Dolenjska cesta 42,Ljubljana,1000,SI73253782,5041716000,,20.590,,,,IM,embaler in pridobitelj emb.blaga,QD,1.1.2015,25.9.2014,,Marjana Merjasec,+386 1 280 05 70,info@silvaprodukt.si,,Dušan Radoš,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00",,"43,000","0,00","0,000",,"43,000","0,00","0,000","0,000","0,000","0,00","9,000","70,000","630,00",,"45,000","0,00",,"46,000","0,00","9,000",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","9,000","0,000","9,000","630,00",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","9,000","0,000","9,000","0,000","0,000","9,000","630,00"
115,115/2014,"DELO PRODAJA, d.d.",Dunajska cesta 5,Ljubljana,1000,SI17806771,5096014000,,47.621,,,,IM,embaler in pridobitelj emb.blaga,MP,1.1.2015,1.10.2014,,Tomaž Jeraj,+386 1 473 86 23,tomaz.jeraj@delo-prodaja.si,,Rok Gorjup,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","68,280","43,000","2.936,04","68,280",,"43,000","0,00","68,280","68,280","68,280","2.936,04","6,600","70,000","462,00",,"45,000","0,00",,"46,000","0,00","6,600",,"69,000","0,00","11,230","44,000","494,12",,"45,000","0,00","11,230",,"44,000","0,00","17,830","11,230","17,830","956,12",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","6,600","79,510","86,110","0,000","79,510","86,110","3.892,16"
116,116/2014,FABIJAN d.o.o.,Vosek 6E,Pernica,2231,SI49557343,5922470000,,25.990,,,,MR,pridobitelj embaliranega blaga,QD,1.1.2015,1.10.2014,,Anja Cergolj,+386 2 644 92 81,anja.cergolj@fabijan.si,,Zvonko Fabijan,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00",,"43,000","0,00","0,000",,"43,000","0,00","0,000","0,000","0,000","0,00",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","0,000","0,000","0,000","0,00",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00","100,000","30,000","3.000,00",,"29,000","0,00",,"29,000","0,00","100,000","0,000","100,000","3.000,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","100,000","0,000","100,000","0,000","0,000","100,000","3.000,00"
117,117/2014,RESINEX d.o.o.,Vojkovo drevored 14,Ilirska Bistrica,6250,SI90071999,1511157000,,46.750,,,,DG,pridobitelj embaliranega blaga,QD,1.1.2015,15.10.2014,,Mario Antolovi?,+386 1 795 16 34,mario.antolovic@resinex.si,,Janeži? Danijel,,,,,"54,000","0,00",,"45,000","0,00","0,000",,"54,000","0,00","6,600","45,000","297,00","6,600",,"45,000","0,00","6,600","6,600","6,600","297,00",,"69,000","0,00",,"42,000","0,00",,"45,000","0,00","0,000",,"69,000","0,00","42,500","42,000","1.785,00",,"45,000","0,00","42,500",,"42,000","0,00","42,500","42,500","42,500","1.785,00",,"42,000","0,00","140,500","42,000","5.901,00",,"42,000","0,00","140,500","140,500","140,500","5.901,00",,"48,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"29,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"34,000","0,00","2,300","34,000","78,20",,"34,000","0,00","2,300","2,300","2,300","78,20",,"61,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"548,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","191,900","191,900","0,000","191,900","191,900","8.061,20"
118,118/2014,ULTRAPOLYMERS d.o.o.,Vojkov drevored 14,Ilirska Bistrica,6250,SI78530130,1895095000,,46.750,,,,DG,pridobitelj embaliranega blaga,QD,1.1.2015,15.10.2014,,Keja Kogej,+386 1 795 16 47,keja.kogej@ultrapolymers.si,,,,,,,"54,000","0,00",,"45,000","0,00","0,000",,"54,000","0,00","0,300","45,000","13,50","0,300",,"45,000","0,00","0,300","0,300","0,300","13,50",,"69,000","0,00",,"42,000","0,00",,"45,000","0,00","0,000",,"69,000","0,00","20,400","42,000","856,80",,"45,000","0,00","20,400",,"42,000","0,00","20,400","20,400","20,400","856,80",,"42,000","0,00","13,500","42,000","567,00",,"42,000","0,00","13,500","13,500","13,500","567,00",,"48,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"29,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"34,000","0,00","3,300","34,000","112,20",,"34,000","0,00","3,300","3,300","3,300","112,20",,"61,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"548,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","37,500","37,500","0,000","37,500","37,500","1.549,50"
119,119/2014,"RAVAGO, d.o.o.",Ob Dragi 1,Štore,3220,SI45039143,5609356000,info@ravago.si,46.730,,,,DG,pridobitelj embaliranega blaga,QD,1.1.2015,21.10.2014,,Roman Cerovšek,+386 3 780 31 50,roman.cerovsek@ravago.si,,Miloš Senica - direktor,,,,,"54,000","0,00",,"45,000","0,00","0,000",,"54,000","0,00",,"45,000","0,00","0,000",,"45,000","0,00","0,000","0,000","0,000","0,00",,"69,000","0,00",,"42,000","0,00",,"45,000","0,00","0,000",,"69,000","0,00","9,200","42,000","386,40",,"45,000","0,00","9,200",,"42,000","0,00","9,200","9,200","9,200","386,40",,"42,000","0,00","10,800","42,000","453,60",,"42,000","0,00","10,800","10,800","10,800","453,60",,"48,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"29,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"34,000","0,00",,"34,000","0,00",,"34,000","0,00","0,000","0,000","0,000","0,00",,"61,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"548,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","20,000","20,000","0,000","20,000","20,000","840,00"
120,120/2014,RAVAGO CHEMICALS d.o.o.,Ob Dragi 1,Štore,3220,SI29485304,3547230000,,46.110,,,,DG,pridobitelj embaliranega blaga,QD,1.1.2015,21.10.2014,,Jure Kosaber,+386 3 620 77 81,jure.kosaber@ravagochemical.si,,Vojko Hojnik - direktor,,,,,"54,000","0,00",,"45,000","0,00","0,000",,"54,000","0,00","17,200","45,000","774,00","17,200",,"45,000","0,00","17,200","17,200","17,200","774,00",,"69,000","0,00",,"42,000","0,00",,"45,000","0,00","0,000",,"69,000","0,00","21,500","42,000","903,00",,"45,000","0,00","21,500",,"42,000","0,00","21,500","21,500","21,500","903,00",,"42,000","0,00","2,300","42,000","96,60",,"42,000","0,00","2,300","2,300","2,300","96,60",,"48,000","0,00","2,000","48,000","96,00",,"48,000","0,00","2,000","2,000","2,000","96,00",,"29,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"34,000","0,00",,"34,000","0,00",,"34,000","0,00","0,000","0,000","0,000","0,00",,"61,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"548,000","0,00","3,000","548,000","1.644,00",,"548,000","0,00","3,000","3,000","3,000","1.644,00","0,000","46,000","46,000","0,000","46,000","46,000","3.513,60"
121,121/2014,BIESSE d.o.o.,Vojkovo drevored 11,Ilirska Bistrica,6250,SI85718963,6216331000,,46.750,,,,DG,pridobitelj embaliranega blaga,QD,1.1.2014,14.11.2014,,Simona Bradelj,+386 40 640 200,simona.bradelj@biesse.si,,,,,,,"54,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","0,300","44,000","13,20","0,300",,"44,000","0,00","0,300","0,300","0,300","13,20",,"69,000","0,00",,"41,000","0,00",,"45,000","0,00","0,000",,"69,000","0,00","3,500","41,000","143,50",,"45,000","0,00","3,500",,"41,000","0,00","3,500","3,500","3,500","143,50",,"41,000","0,00","16,000","41,000","656,00",,"41,000","0,00","16,000","16,000","16,000","656,00",,"48,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"29,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"34,000","0,00",,"34,000","0,00",,"34,000","0,00","0,000","0,000","0,000","0,00",,"61,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"548,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","19,800","19,800","0,000","19,800","19,800","812,70"
122,122/2014,"EDIT, d.o.o.",Podvrh 1,Braslov?e,3314,SI89452461,5444365000,info@edit.si,46.190,,,,DG,pridobitelj embaliranega blaga,QP,1.1.2015,7.10.2014,,Alen Lesjak,+386 3 703 21 55,ales.lesjak@edit.si,,Alen Lesjak,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","258,720","43,000","11.124,96","258,720",,"43,000","0,00","258,720","258,720","258,720","11.124,96",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00","17,240","44,000","758,56",,"45,000","0,00","17,240",,"44,000","0,00","17,240","17,240","17,240","758,56",,"46,000","0,00","69,120","45,000","3.110,40",,"45,000","0,00","69,120","69,120","69,120","3.110,40",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","345,080","345,080","0,000","345,080","345,080","14.993,92"
123,123/2014,MASTER d.o.o. Nova Gorica,Ulica Gradnikove brigade 53,Nova Gorica,5000,SI98528025,5582199000,mastergo@siol.net,46.370,,,,SZ,pridobitelj embaliranega blaga,LP,1.1.2015,6.10.2014,,Matjaž Zgonik,+386 41 688 236; +386 5 333 44 80,mastergo@siol.net,,Janja Križaj,+386 41 688 397,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","5,819","43,000","250,22","5,819",,"43,000","0,00","5,819","5,819","5,819","250,22",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00","3,196","44,000","140,62",,"45,000","0,00","3,196",,"44,000","0,00","3,196","3,196","3,196","140,62",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00","0,734","49,000","35,97",,"48,000","0,00",,"48,000","0,00","0,734","0,000","0,734","35,97",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00","6,049","39,000","235,91",,"38,000","0,00",,"38,000","0,00","6,049","0,000","6,049","235,91",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","6,783","9,015","15,798","0,000","9,015","15,798","662,72"
124,124/2014,VALKARTON Embalažni servis Koper d.o.o.,Ulica 15. maja 23,Koper - Capodistria,6000,SI65024311,1358723000,,17.210,,,,IM,embaler in pridobitelj emb.blaga,QP,1.1.2014,3.10.2014,,Rok Mišmaš,+386 5 631 14 29,rok.mismas@valkarton-koper.si,,Edi Zonta,,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","3,831","43,000","164,73","3,831",,"43,000","0,00","3,831","3,831","3,831","164,73",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00","4,143","44,000","182,29",,"45,000","0,00","4,143",,"44,000","0,00","4,143","4,143","4,143","182,29",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","7,974","7,974","0,000","7,974","7,974","347,03"
125,125/2014,"OMICRON, d.o.o.",Hrastova ulica 18,Domžale,1230,SI23289066,5395917000,,17.210,,,,DG,embaler,QD,1.1.2015,21.10.2014,,Maja Lebeni?nik,+386 1 721 35 70,komerciala@omicron.si,,Vlasta Lebeni?nik,+386 31 602 511,,,,"55,000","0,00",,"44,000","0,00","0,000",,"54,000","0,00","40,500","43,000","1.741,50","40,500",,"43,000","0,00","40,500","40,500","40,500","1.741,50",,"70,000","0,00",,"45,000","0,00",,"46,000","0,00","0,000",,"69,000","0,00","1,500","44,000","66,00",,"45,000","0,00","1,500",,"44,000","0,00","1,500","1,500","1,500","66,00",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00",,"49,000","0,00",,"48,000","0,00",,"48,000","0,00","0,000","0,000","0,000","0,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","0,000","42,000","42,000","0,000","42,000","42,000","1.807,50"
126,126/2014,BITRADE d.o.o.,Breznikova ulica 26,Domžale,1230,SI14695065,5529760000,bitrade@siol.net,46.450,,,,IM,pridobitelj embaliranega blaga,QD,1.1.2015,21.10.2014,,Ana Korošec,+386 1 724 86 64,anja@bitrade.si,sklenjen aneks - podpisane tarife za 2015 in 2016,Brane Kosec,,,,"10,458","55,000","575,19",,"44,000","0,00","10,458",,"54,000","0,00","16,552","43,000","711,74","16,552",,"43,000","0,00","27,010","16,552","27,010","1.286,93","21,312","70,000","1.491,84",,"45,000","0,00",,"46,000","0,00","21,312",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","21,312","0,000","21,312","1.491,84",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00","2,299","49,000","112,65",,"48,000","0,00",,"48,000","0,00","2,299","0,000","2,299","112,65","10,505","30,000","315,15",,"29,000","0,00",,"29,000","0,00","10,505","0,000","10,505","315,15",,"39,000","0,00",,"38,000","0,00",,"39,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","44,574","16,552","61,126","0,000","16,552","61,126","3.206,57"
127,127/2014,DELAMARIS d.o.o.,Tovarniška ulica 13,Izola,6310,SI98332112,3375790000,karmen.jerse@siol.net,10.200,,,,IM,embaler,QD,1.1.2015,28.10.2014,,Nataša Štefi?,+386 5 703 11 58,natasa.stefic@pivkap.si,,Janez Rebec,,,,"68,150","52,000","3.543,80",,"42,000","0,00","68,150",,"51,000","0,00","72,480","41,000","2.971,68","72,480",,"41,000","0,00","140,630","72,480","140,630","6.515,48",,"64,000","0,00",,"42,000","0,00",,"42,000","0,00","0,000",,"63,000","0,00","8,070","41,000","330,87",,"41,000","0,00","8,070",,"41,000","0,00","8,070","8,070","8,070","330,87",,"46,000","0,00","10,450","45,000","470,25",,"45,000","0,00","10,450","10,450","10,450","470,25","195,000","44,000","8.580,00",,"43,000","0,00",,"43,000","0,00","195,000","0,000","195,000","8.580,00","3,000","30,000","90,00",,"29,000","0,00",,"29,000","0,00","3,000","0,000","3,000","90,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"45,000","0,00",,"44,000","0,00",,"44,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","266,150","91,000","357,150","0,000","91,000","357,150","15.986,60"
128,128/2147,PIVKA PERUTNINARSTVO d.d.,Kal 1,Pivka,6257,SI59309083,5151406000,,10.120,,,,IM,embaler in pridobitelj emb.blaga, ,1.1.2015,28.10.2014,,Nataša Štefi?,+386 5 703 11 58,,sklenjena pogodba s Salomonom za odvoz,Janez Rebec,,,,,"52,000","0,00","100,000","42,000","4.200,00","100,000",,"51,000","0,00",,"41,000","0,00","0,000",,"41,000","0,00","100,000","0,000","100,000","4.200,00","30,000","64,000","1.920,00",,"42,000","0,00",,"42,000","0,00","30,000",,"63,000","0,00","4,000","41,000","164,00",,"41,000","0,00","4,000",,"41,000","0,00","34,000","4,000","34,000","2.084,00",,"46,000","0,00","40,000","45,000","1.800,00",,"45,000","0,00","40,000","40,000","40,000","1.800,00","20,000","44,000","880,00",,"43,000","0,00",,"43,000","0,00","20,000","0,000","20,000","880,00",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00","13,000","39,000","507,00",,"38,000","0,00",,"38,000","0,00","13,000","0,000","13,000","507,00","120,000","45,000","5.400,00",,"44,000","0,00",,"44,000","0,00","120,000","0,000","120,000","5.400,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","283,000","44,000","327,000","0,000","44,000","327,000","14.871,00"
129,129/2014,RUBICO TRADE D.O.O.,Smrekarjeva ulica 1,Celje,3000,SI23346701,5420806000,,46.900,,,,DG,pridobitelj embaliranega blaga,QP,1.1.2015,1.1.2015,,Mateja Per?i?,+386 3 490 70 02,mateja.percic@rubico-trade.si,,Valentina Rajh Špan,,,,"5,300","55,000","291,50","1,800","44,000","79,20","7,100",,"54,000","0,00",,"43,000","0,00","0,000",,"43,000","0,00","7,100","0,000","7,100","370,70","1,500","70,000","105,00","0,150","45,000","6,75",,"46,000","0,00","1,650",,"69,000","0,00",,"44,000","0,00",,"45,000","0,00","0,000",,"44,000","0,00","1,650","0,000","1,650","111,75",,"46,000","0,00",,"45,000","0,00",,"45,000","0,00","0,000","0,000","0,000","0,00","3,300","49,000","161,70",,"48,000","0,00",,"48,000","0,00","3,300","0,000","3,300","161,70",,"30,000","0,00",,"29,000","0,00",,"29,000","0,00","0,000","0,000","0,000","0,00",,"39,000","0,00",,"38,000","0,00",,"38,000","0,00","0,000","0,000","0,000","0,00",,"62,000","0,00",,"61,000","0,00",,"61,000","0,00","0,000","0,000","0,000","0,00",,"549,000","0,00",,"548,000","0,00",,"548,000","0,00","0,000","0,000","0,000","0,00","12,050","0,000","12,050","0,000","0,000","12,050","644,15"
